,is_clickbait,text
1499,1,19 Hilarious Disney Posts That Totally Nailed It
1500,1,What Disney Home Should You Live In
1501,1,18 Ridiculously Easy Ways To Be Better At Working Out
1502,1,"Do You Know The Lyrics To ""Hello"" By Adele"
1503,1,"27 Times Jim And Dwight Were Perfect Frenemies On ""The Office"""
1504,1,When You're Bored AF
1505,1,Ariana Grande Flawlessly Shut Down Sexist Comments In A Radio Interview
1506,1,New Year's Eve Underwear Traditions Around The World
1507,1,21 Beautiful And Unexpected Bridesmaid Dress Colors
1508,1,Wendy Williams Spills The Tea On The Summer's Hot Gossip
1509,1,16 Adorable Items That'll Bring Out Your Inner Leslie Knope
1510,1,Helen Mirren Looked The Best She's Ever Looked Last Night
1511,1,These Professional Fitness Instructors Tried Boxing For The First Time
1512,1,19 Products That Will Change Every Booze Lover's Life
1513,1,18 Deliciously Filling Salads Guaranteed To Make You Hungry
1514,1,21 Gifts To Give Yourself When Adulting Is Too Hard
1515,1,What's SO Great About YOUR Life
1516,1,24 Facts About Lube You Should Really Know
1517,1,This Guy Ran A Marathon Shirtless With His Name On His Back And Got A Lot Of Attention
1518,1,This Is What Happens When You're A Black Girl Who Can't Dance
1519,1,Please Watch This Cat Balance A Q-Tip On His Tiny Little Nose
1520,1,"What Is Your ""American Horror Story"" Porn Star Name"
1521,1,A Student Body President Was Sent Home From School For Wearing This Outfit
1522,1,10 Of The Strangest Compliments Ever Received
1523,1,10 Mundane Things About Fall That Are Actually The Most Terrifying
1524,1,The Internet Is Trying To Find This Rockstar Masquerading As A Fruit Seller
1525,1,22 Hysterical Tweets About Eating That Will Make You Laugh Out Loud Every Time
1526,1,Can You Pass This Really Tricky Spelling Test
1527,1,14 People Share What It's Like To Be Divorced At A Young Age
1528,1,11 Quotes From Harry Potter To Help You Cope With Loss
1529,1,15 Things Only Super-Disciplined People Will Understand
1530,1,Tim Gunn Just Bashed The Kardashians
1531,1,How Romantic Was Your Proposal
1532,1,Teens Watched Classic Horror Films For The First Time And Their Reactions May Surprise You
1533,1,"The ""X-Files"" Cast On When Mulder Fell In Love With Scully"
1534,1,"Which ""AHS: Murder House"" Character Are You"
1535,1,The 24 Best Fiction Books Of 2015
1536,1,"Thousands Of People Are Sharing This ""Humans Of Bombay"" Post About A Child With A Rare Genetic Disorder"
1537,1,"Natalie Dormer Auditioned For A Completely Different Role On ""Game Of Thrones"""
1538,1,Are You More Like Spock Or Kirk
1539,1,Kanye West Just Spoke The Truth About College Textbooks
1540,1,Carrie-Anne Moss Isn't Aging And It Must Be Magic
1541,1,Can We Tell If You're An Introvert Or Extrovert With Colors
1542,1,29 Fairytale Places To Visit In Finland That Aren't Helsinki
1543,1,How David Bowie Appeared In The Coolest Mugshot Of All Time
1544,1,"""Cats"" The Musical Is Returning To Broadway"
1545,1,"23 Funny Tweets Only ""The Sims"" Fans Will Get"
1546,1,10 Ghosts Who Don't Even Know It's Halloween
1547,1,"20 Times ""Bones"" Got Way, Way Too Real"
1548,1,18 Dogs Who Are Stuck In Things But Doing Just Fine
1549,1,We Know Your Zodiac Sign Based On Your Taste In Music
1550,1,29 Of The Fluffiest Things That Happened In 2015
1551,1,31 Childhood Photos Of Amy Schumer That Are Just Too Damn Cute
1552,1,Which Famous Dancer Are You Based On Your Zodiac Sign
1553,1,11 Gifts Only A True Psychopath Would Ever Give
1554,1,21 Things That Will Give Early 2000s Tweens Severe Flashbacks
1555,1,"How Well Do You Actually Know The Lyrics To ""Bidi Bidi Bom Bom"""
1556,1,What's The Funniest Pop-Punk Tumblr Post You've Ever Seen
1557,1,Can You Identify The Drink When Out Of Its Bottle
1558,1,This Book Of Illustrated Quotes From Authors Will Inspire You
1559,1,23 Moments That Make You Feel Like A Real Adult
1560,1,This Color Test Will Reveal Your Primary Emotion
1561,1,"Which Song From ""Steven Universe"" Are You"
1562,1,Do You Know The Inspiration For These Famous Songs
1563,1,Non-Americans: How Should You Celebrate U.S. Thanksgiving
1564,1,We Know The Worst Mistake You've Ever Made Based On Your Taste In Balls
1565,1,Which Member Of EXO Are You
1566,1,18 Ghostly Treats That'll Take Your Halloween Party To The Next Level
1567,1,The New And Improved Eva Longoria
1568,1,13 Cute Animals Who Are Just Living In The Moment
1569,1,15 Life Changing Beauty Products You Need
1570,1,25 Reasons 2015 Was The Year Of The Geek
1571,1,This Tiny Lion Can't Roar Yet But That's Fine Because He's Adorable
1572,1,When Abuela Knows You're Sick
1573,1,Where's The Best Place To Buy Punk And Grunge Clothes
1574,1,Which Pop Star Are You Based On Your Zodiac Sign
1575,1,Which British Musician Are You Based On Your Zodiac Sign
1576,1,7 Things To Know Before You Travel Back In Time
1577,1,We Know Your Favorite Dog Breed Based On Your Favorite Snack
1578,1,22 Photos Of What Halloween Looked Like In The '90s
1579,1,We Need To Talk About This Gigantic Stuffed Bear From Costco
1580,1,8 Things Nobody Tells You About Graduation And Depression
1581,1,Your Ex Vs. Your New Crush
1582,1,Why These Celebrities Chose Historically Black Colleges
1583,1,15 Reasons Canadians Should Actually Be Happy It's Fall
1584,1,We Know Your Relationship Status Based On Your Taste In Shoes
1585,1,Are You Going To Be A Third Wheel Forever
1586,1,John Oliver Sums Up Hollywood Whitewashing
1587,1,"Grab Your Earphones, You Need To Hear This Magical A Cappella Disney Medley"
1588,1,Do You Really Deserve Christmas Presents This Year
1589,1,19 Funniest Tweets Of Famous Phrases Translated Into Yoda Speak
1590,1,19 Insane Haunted Houses That'll Literally Scare The Shit Out Of You
1591,1,22 Honest Comebacks Retail Workers Wish They Could Use
1592,1,17 Reasons Shopping With Your Mom Is The Worst
1593,1,Are You Pee Or Poo
1594,1,15 Instrumental Covers Of Pop Songs That Are Better Than The Original
1595,1,"We Bet You Never Noticed This Detail From ""The Grinch"" As A Kid"
1596,1,31 Things All Kids Of High School Teachers Know To Be True
1597,1,22 Times Russell Brand Was Actually Really Fucking Funny
1598,1,We Know Your Favorite Color Based On Your Favorite Celebrity
1599,1,The Pros And Cons Of Being A Student In Your Thirties
1600,1,11 Reasons Leslie Knope Is The Queen Of Compliments
1601,1,Here Are The Top 10 Google Searches From 2015
1602,1,Don't Know If You Should Get The New iPhone? Take This Quiz
1603,1,A Marine Responded To Donald Trump's #MuslimID Comments And It Was Perfect
1604,1,17 Cosplayers Get Real About The Importance Of Fictional Characters
1605,1,Watch This Woman Talk About Her Struggle As A Two-Time Survivor Of Child Sexual Abuse
1606,1,Vote Now For The 2015 BuzzFeed Reality TV Awards
1607,1,17 Reasons Emily Gilmore Is A Masterpiece
1608,1,17 Dogs Who Are So Embarrassed By Their Costumes
1609,1,"Can You Answer These Tough Questions About ""The Princess Bride"""
1610,1,Who Should Be Your First Male Co-Star
1611,1,Which One Of Zayn Malik's Tattoos Are You
1612,1,15 Turkey Facts That Will Make You Sound Smart This Thanksgiving
1613,1,What Should Your Resolution Be For 2016
1614,1,19 Tips To Make Your Bed Even More Cozy
1615,1,17 Ways To Look Like A '90s Dream Babe
1616,1,"Which ""New Girl"" Character Should Be Your Roommate"
1617,1,A Day In The Life Of A Trans Cabaret Performer
1618,1,Which Naughty Disney Fantasy Do You Belong In
1619,1,These Celebrities Got Festive As Fuck When They Stopped By Our Jingle Ball Photo Booth
1620,1,The Hardest Beatles Song Title Quiz You'll Ever Take
1621,1,10 Celebs Who Look Hotter With Man Buns
1622,1,"How Long Would You Survive In ""Game Of Thrones"" Based On Your Sign"
1623,1,People Are Using #BlackDotCampaign To Talk About A Controversial Domestic Violence Campaign
1624,1,26 Movies That Will Ruin Your Appetite
1625,1,Which Classic PlayStation Dude Should You Take To Bed
1626,1,31 NYC Spots That Closed Forever In 2015
1627,1,"""Saturday Night Live"" Proved Adele Is The Only One Who Can Unite Us All"
1628,1,72 Lady Gaga Lyrics That Make Perfect Instagram Captions
1629,1,Kylie Jenner Blow-Drying Her Crotch In A CVS Bathroom Is More Funny Than It Should Be
1630,1,This Color Test Will Determine What City You Should Actually Live In
1631,1,19 Times Contouring Got Completely Out Of Control
1632,1,17 Cats Really Loving The Cat Nip
1633,1,"Here's What The ""Mona Lisa"" Looks Like With Celebrities' Brows"
1634,1,19 Things All People With Trust Issues Will Understand
1635,1,Only Solve This Crossword If You're Good At Seeing Patterns
1636,1,"Alanis Morissette Updated The ""Ironic"" Lyrics With Modern Struggles And It's Hilarious"
1637,1,Neil Patrick Harris And David Burtka Made Their Kids An Adorable Sandcastle Cake
1638,1,Take This Quiz If You Want To Feel Better
1639,1,This Is What People With Eating Disorders Want You To Know
1640,1,"Here's Why ""Paw Patrol"" Is A Terrible Kids' Show"
1641,1,17 Celebrities Only Black People Know
1642,1,The Mystery Of Michael Jackson And Sonic The Hedgehog
1643,1,"This Boston Man Yelling At A ""Sea Monstah"" Is The Best Thing You'll See Today"
1644,1,"Which Version Of ""1989"" Should You Be Listening To"
1645,1,This Is What Happens When You Get Drunk
1646,1,12 Of India's Biggest Fashion Moments In 2015
1647,1,You Aren't A True Star Wars Fan If You Don't Have The Darth Vader Yule Log At Every Party
1648,1,Can You Look At Thanksgiving The Same Way After Watching This
1649,1,17 Of The Most Underrated National Parks In America
1650,1,Why Military Suicide Prevention Fails
1651,1,"Can You Guess The ""Friends"" Season Based On Joey's Fridge"
1652,1,17 Photos Everyone Who Grew Up Eating Pan Dulce Will Relate To
1653,1,"29 Moments Jenna From ""30 Rock"" Made You Cry From Laughing"
1654,1,Parents Are Actually Using Drones To Pull Out Their Kids' Teeth
1655,1,"Which Zodiac Should You Date Based On Your Favourite ""Game Of Thrones"" House"
1656,1,A Group Of People Tried Journaling Every Day For A Month And It Got A Little Too Introspective
1657,1,17 Pictures That Are Perfect If You're Obsessed With Fried Chicken
1658,1,We Must Never Forget That Ben Affleck And Hillary Swank Were In The Best Movie Ever
1659,1,17 Songs That Are Older Than The Class Of 2019
1660,1,The Hardest Pixar Character Quiz You Will Ever Take
1661,1,What Is It Like To Be A Man With An Eating Disorder
1662,1,18 Secrets About Being An Astronaut That NASA Won't Tell You
1663,1,Jake Gyllenhaal Will Break Your Heart In His New Movie
1664,1,Would You Pass Fourth-Grade Science Today
1665,1,"Which ""Kim Possible"" Character Are You"
1666,1,Pantone Chose Two Colors Of The Year To Represent ~Gender Fluidity~
1667,1,Ice Cream Is How Satan Intends To Destroy The World
1668,1,21 Facts You Didn't Know You Needed To Hear
1669,1,19 Clever Gifts For Anyone Who's Constantly On Their Phone
1670,1,"9 WTF Questions ""Double, Double, Toil And Trouble"" Left Unanswered"
1671,1,Amy Schumer Has Been Instagramming The Perfect Responses To Unwanted Texts
1672,1,14 Times Blair Waldorf Was Right About Everything
1673,1,How Well Do You Remember The '00s Disney Holiday Specials
1674,1,17 Times Celebrity Couples Made You Feel Single As Fuck
1675,1,23 Products That'll Help You Be An Actual Adult
1676,1,23-Year-Old Student Dies of Suffocation During Skrillex Concert in Delhi
1677,1,Some Dude Asked Natalie Dormer How She Feels About Looking Like Kermit The Frog's Girlfriend
1678,1,"Raisins Are The Fucking Worst, Let's Ban Them Forever"
1679,1,23 Times Anna Kendrick Was The Coolest Person On Instagram
1680,1,Two Women Started A Hashtag Encouraging Others To #ShoutYourAbortion
1681,1,12 Struggles That Are Too Real For Queer Vampires
1682,1,Can We Guess If You're Suffering From Post-Christmas Sadness
1683,1,Which Language Should You Learn Based On Your Zodiac Sign
1684,1,16 Weird Relationship Milestones
1685,1,Sia Proved Her Voice Is Completely Incredible During Carpool Karaoke
1686,1,Are You Team Haleb Or Team Spaleb
1687,1,How Many Of Shia LaBeouf's Movies Have You Seen
1688,1,Stop Whatever You're Doing Right Now And Drool Over These Korean-Style Nachos
1689,1,Here's The Feminist Advice Lucille Ball Gave To Carol Burnett
1690,1,Can You Guess Which Robots Know How To Love
1691,1,19 Reasons Eating With Lipstick On Is The Absolute Worst
1692,1,21 Words You Won't Truly Understand Unless You're From Miami
1693,1,"Which Character From ""The White Queen"" Are You"
1694,1,These Calculations About Student Loans Might Be Too Real
1695,1,19 Gifts For The Laziest Person You Know
1696,1,How You Remember Your Last Relationship Vs. Reality
1697,1,Who Said It: Ruby Rose Or Halsey
1698,1,Lisa Frank Illustrations Used To Outline The Pointlessness Of It All
1699,1,What Your Crush Thinks Of You Based On One Question
1700,1,18 Times Miranda Hart Spoke The Absolute Truth
1701,1,Natasha Lyonne And Judy Greer Find Out How Well They Know Each Other
1702,1,11 Shibas Who Keep Getting Stuck In Things
1703,1,What Year Is This Celebrity Headline From
1704,1,"There's A Place Where You Can Ride Falkor From ""The NeverEnding Story"""
1705,1,"This Artist Painted Lin-Manuel Miranda's ""Hamilton"" On A Ten-Dollar Bill"
1706,1,We Had Pro Gamers Compete Against Vets At A Shooting Range
1707,1,27 Things To Do Before Bed That Don't Involve Watching Netflix
1708,1,Quesadillas Are The Best Thing Ever And We Are Not Worthy
1709,1,16 Reasons You Should Stay Home With Your Pet Tonight
1710,1,Watch The Evolution Of Men's Eyewear In Under Three Minutes
1711,1,Steph Curry's New Baby Daughter Had A Blast At Her First Basketball Game
1712,1,23 Stocking Fillers For The Beauty Addict In Your Life
1713,1,How Thanksgiving Are You
1714,1,"This Airbnb Is A ""Netflix And Chill"" Utopia"
1715,1,Men Watch Other Men Get Vasectomies And It Scarred Them For Life
1716,1,Men Admit Their Feelings Of Loneliness
1717,1,This Colour Test Will Reveal What Kind Of Masturbator You Are
1718,1,"7 Essays To Read: Blaxicans, Text Flirting, And ""Doing It For The 'Gram"""
1719,1,Watch A Weatherman Flawlessly Pronounce llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch
1720,1,Are You More YouTube Or YouPorn
1721,1,17 Truths Only Book Lovers Will Understand
1722,1,Which Iconic Britney Spears Song Are You Based On Three Questions
1723,1,42 Genius Tweets That Made British People Piss Themselves In 2015
1724,1,Is This Halle Berry's Worst (But Also Best) Red Carpet Look Ever
1725,1,Do You Remember The Theme To The Andy Milonakis Show
1726,1,Here's How To Have A Panel About Women At Davos
1727,1,27 Brilliant Books You Must Read This Winter
1728,1,This Group Of Friends Changed The Halloween Game With Their Coordinated Costumes
1729,1,19 Michael Scott Moments Guaranteed To Make You Laugh
1730,1,How Well Do You Know Spanglish From Spanish
1731,1,This Is What It's Actually Like To Live As An Anxious Person
1732,1,These Mini Peanut Butter Cheesecakes Are The Epitome Of Food Porn
1733,1,31 Terrifying Horror Films To Stream This October
1734,1,18 Reasons Disney's Prince Philip Deserves Some Damn Credit
1735,1,"Anushka Sharma Candidly, Thoroughly, PERFECTLY Called Out Bollywood's Sexism"
1736,1,12 Weird Disease Outbreaks That Actually Happened In 2015
1737,1,Are You More Elf Or Hobbit
1738,1,Please Drop Everything And Tell Us Whether You're A Morning Person Or A Night Owl
1739,1,19 Amazing Bowls Of Soup Guaranteed To Rock Your World
1740,1,"Miley Cyrus Is Planning A Nude Concert Where Everyone's Naked And Spewed With ""Milk"""
1741,1,"Blake Lively, Taylor Swift, And A Kangaroo Took A Selfie Together"
1742,1,17 Times The Mom On Clarissa Was A Goddamn Style Icon
1743,1,"How Many Of The Books Mentioned On ""Gilmore Girls"" Have You Read"
1744,1,Lady Gaga's David Bowie Tribute Performance Got A Standing Ovation
1745,1,Which Hogwarts Houses Do These Random Disney Characters Belong In
1746,1,Who Is Your Christmas Movie Nemesis
1747,1,My Mom And I Went To A Taylor Swift Concert And It Was Pure Magic
1748,1,These Valentine's Day Stories Prove That It's Maybe The Worst Day Of The Year
1749,1,16 Very Honest Confessions About Sexual Frustation
